# 2026-05-16 | 21:59:11 | Calculation performed with SolarAxionFlux v1.1; g_agamma = 5.000000e-11 GeV^-1, g_ae = 1.000000e-13.
# Spectral flux over full solar volume.
# Columns: energy values [keV] | axion flux [cm^-2 s^-1 keV^-1] | axion flux error estimate [cm^-2 s^-1 keV^-1]
3.56877700e+00 1.42977647e+08 3.00874085e+04
3.58477600e+00 1.41185844e+08 3.00123051e+04
3.60077500e+00 1.39415712e+08 2.99419901e+04
3.61677400e+00 1.37667013e+08 2.98763309e+04
3.63277300e+00 1.35939507e+08 2.98151976e+04
3.64877200e+00 1.34232959e+08 2.97584630e+04
3.66477100e+00 1.32547136e+08 2.97060024e+04
3.68077000e+00 1.30881807e+08 2.96576940e+04
3.69676900e+00 1.29236741e+08 2.96129244e+04
3.71276800e+00 1.27611710e+08 2.95715003e+04
3.72876700e+00 1.26006490e+08 2.95338805e+04
3.74476600e+00 1.24420857e+08 2.94999524e+04
3.76076500e+00 1.22854588e+08 2.94696054e+04
3.77676400e+00 1.21307464e+08 2.94427312e+04
3.79276300e+00 1.19779268e+08 2.94192238e+04
3.80876200e+00 1.18269784e+08 2.93989791e+04
3.82476100e+00 1.16778799e+08 2.93818951e+04
3.84076000e+00 1.15306100e+08 2.93678719e+04
3.85675900e+00 1.13851477e+08 2.93568114e+04
3.87275800e+00 1.12414724e+08 2.93486176e+04
3.88875700e+00 1.10995634e+08 2.93418673e+04
3.90475600e+00 1.09594004e+08 2.93359327e+04
3.92075500e+00 1.08209632e+08 2.93326016e+04
3.93675400e+00 1.06842318e+08 2.93317840e+04
3.95275300e+00 1.05491864e+08 2.93333920e+04
3.96875200e+00 1.04158073e+08 2.93373391e+04
3.98475100e+00 1.02840753e+08 2.93435408e+04
4.00075000e+00 1.01539711e+08 2.93519140e+04
4.01674900e+00 1.00254757e+08 2.93623771e+04
4.03274800e+00 9.89857019e+07 2.93748503e+04
4.04874700e+00 9.77323600e+07 2.93892553e+04
4.06474600e+00 9.64945467e+07 2.94055150e+04
4.08074500e+00 9.52720793e+07 2.94235541e+04
4.09674400e+00 9.40647770e+07 2.94432986e+04
4.11274300e+00 9.28724610e+07 2.94646759e+04
4.12874200e+00 9.16949542e+07 2.94876148e+04
4.14474100e+00 9.05320814e+07 2.95120453e+04
4.16074000e+00 8.93836691e+07 2.95378991e+04
4.17673900e+00 8.82495458e+07 2.95651087e+04
4.19273800e+00 8.71295417e+07 2.95936083e+04
4.20873700e+00 8.60234889e+07 2.96233331e+04
4.22473600e+00 8.49312210e+07 2.96542196e+04
4.24073500e+00 8.38525736e+07 2.96862057e+04
4.25673400e+00 8.27873840e+07 2.97192301e+04
4.27273300e+00 8.17354913e+07 2.97532330e+04
4.28873200e+00 8.06967363e+07 2.97881556e+04
4.30473100e+00 7.96709613e+07 2.98239403e+04
4.32073000e+00 7.86580106e+07 2.98605305e+04
4.33672900e+00 7.76577300e+07 2.98978708e+04
4.35272800e+00 7.66699671e+07 2.99359070e+04
4.36872700e+00 7.56945712e+07 2.99745856e+04
4.38472600e+00 7.47313930e+07 3.00138544e+04
4.40072500e+00 7.37802850e+07 3.00536624e+04
4.41672400e+00 7.28411015e+07 3.00939591e+04
4.43272300e+00 7.19136980e+07 3.01346956e+04
